val_loss,epoch,step,train_loss
0.3424426019191742,0,12,
0.3413808345794678,1,25,
0.3405362069606781,2,38,
,3,49,0.2617427706718445
0.3396603465080261,3,51,
0.3385779857635498,4,64,
0.3376415967941284,5,77,
0.33697545528411865,6,90,
,7,99,0.3441481292247772
0.3361484110355377,7,103,
0.33557751774787903,8,116,
0.3344341516494751,9,129,
0.3337840735912323,10,142,
,11,149,0.29406967759132385
0.3329949676990509,11,155,
0.33228012919425964,12,168,
0.3309711217880249,13,181,
0.33001071214675903,14,194,
,15,199,0.3125343322753906
0.32924947142601013,15,207,
0.3280971944332123,16,220,
0.327291876077652,17,233,
0.32640495896339417,18,246,
,19,249,0.35836607217788696
0.3259078562259674,19,259,
0.3249298930168152,20,272,
0.32416996359825134,21,285,
0.3237112760543823,22,298,
,23,299,0.29209503531455994
0.32296067476272583,23,311,
0.3221290707588196,24,324,
0.32124441862106323,25,337,
,26,349,0.30335095524787903
0.3202454447746277,26,350,
0.31935033202171326,27,363,
0.3187454044818878,28,376,
0.31777849793434143,29,389,
,30,399,0.23412072658538818
0.31752869486808777,30,402,
0.316828191280365,31,415,
0.31662243604660034,32,428,
0.3160507082939148,33,441,
,34,449,0.30319854617118835
0.3150450587272644,34,454,
0.3141830265522003,35,467,
0.31349700689315796,36,480,
0.3128353953361511,37,493,
,38,499,0.33516639471054077
0.3120785355567932,38,506,
0.3110049366950989,39,519,
0.3108097314834595,40,532,
0.3098708391189575,41,545,
,42,549,0.34112560749053955
0.3095589578151703,42,558,
0.30897092819213867,43,571,
0.30808955430984497,44,584,
0.30726656317710876,45,597,
,46,599,0.26653215289115906
0.30655914545059204,46,610,
0.3057689964771271,47,623,
0.3051293194293976,48,636,
,49,649,0.22431620955467224
0.3046664297580719,49,649,
0.3041934072971344,50,662,
0.3036074638366699,51,675,
0.3031350374221802,52,688,
,53,699,0.22847101092338562
0.30248621106147766,53,701,
0.3022029995918274,54,714,
0.30134114623069763,55,727,
0.300729364156723,56,740,
,57,749,0.4015716314315796
0.2998588979244232,57,753,
0.2994047999382019,58,766,
0.29884451627731323,59,779,
0.29838475584983826,60,792,
,61,799,0.4005664587020874
0.2976301610469818,61,805,
0.2970757782459259,62,818,
0.29645973443984985,63,831,
0.2958666682243347,64,844,
,65,849,0.277957558631897
0.2956172525882721,65,857,
0.2950536012649536,66,870,
0.29415038228034973,67,883,
0.293455570936203,68,896,
,69,899,0.2603880763053894
0.2933611571788788,69,909,
0.2928938865661621,70,922,
0.29218539595603943,71,935,
0.2913838326931,72,948,
,73,949,0.1877528429031372
0.29154151678085327,73,961,
0.29139405488967896,74,974,
0.2906244397163391,75,987,
,76,999,0.2129664570093155
0.29007118940353394,76,1000,
0.2896663546562195,77,1013,
0.28945648670196533,78,1026,
0.2884010076522827,79,1039,
,80,1049,0.21679052710533142
0.28798773884773254,80,1052,
0.2872227132320404,81,1065,
0.2863450050354004,82,1078,
0.28609293699264526,83,1091,
,84,1099,0.2554788291454315
0.2858448922634125,84,1104,
0.2854514718055725,85,1117,
0.28492894768714905,86,1130,
0.28427258133888245,87,1143,
,88,1149,0.19662462174892426
0.2838940918445587,88,1156,
0.2835713326931,89,1169,
0.28324341773986816,90,1182,
0.2827136516571045,91,1195,
,92,1199,0.293540358543396
0.2822442650794983,92,1208,
0.2819252610206604,93,1221,
0.2816626727581024,94,1234,
0.2812977731227875,95,1247,
,96,1249,0.23977035284042358
0.28141316771507263,96,1260,
0.28061237931251526,97,1273,
0.2801223397254944,98,1286,
,99,1299,0.14928017556667328
0.27999383211135864,99,1299,
0.2796638011932373,100,1312,
0.27918410301208496,101,1325,
0.27886274456977844,102,1338,
,103,1349,0.18101176619529724
0.27863430976867676,103,1351,
0.27828341722488403,104,1364,
0.2781781554222107,105,1377,
0.27794453501701355,106,1390,
,107,1399,0.39779162406921387
0.277370423078537,107,1403,
0.2770489454269409,108,1416,
0.2765730023384094,109,1429,
0.27652812004089355,110,1442,
,111,1449,0.2766784131526947
0.27624037861824036,111,1455,
0.27593961358070374,112,1468,
0.27567732334136963,113,1481,
0.27541282773017883,114,1494,
,115,1499,0.28520771861076355
0.2749897837638855,115,1507,
0.2741442024707794,116,1520,
0.27448734641075134,117,1533,
0.27386870980262756,118,1546,
,119,1549,0.2135569155216217
0.27349406480789185,119,1559,
0.2735379636287689,120,1572,
0.2733660936355591,121,1585,
0.2731775939464569,122,1598,
,123,1599,0.3377375602722168
0.27280527353286743,123,1611,
0.27219390869140625,124,1624,
0.2720293700695038,125,1637,
,126,1649,0.2873155474662781
0.2717336416244507,126,1650,
0.27188336849212646,127,1663,
0.27129927277565,128,1676,
0.2706800103187561,129,1689,
,130,1699,0.2993323802947998
0.27040883898735046,130,1702,
0.2702959179878235,131,1715,
0.2703936696052551,132,1728,
0.27008160948753357,133,1741,
,134,1749,0.16497395932674408
0.2696135342121124,134,1754,
0.2693294286727905,135,1767,
0.2693620026111603,136,1780,
0.2688712179660797,137,1793,
,138,1799,0.18754278123378754
0.268789678812027,138,1806,
0.268759161233902,139,1819,
0.2684999704360962,140,1832,
0.2688629925251007,141,1845,
,142,1849,0.1788979172706604
0.26850903034210205,142,1858,
0.26779642701148987,143,1871,
0.2679787874221802,144,1884,
0.2679910957813263,145,1897,
,146,1899,0.19176462292671204
0.26781710982322693,146,1910,
0.26720187067985535,147,1923,
0.2667160928249359,148,1936,
,149,1949,0.12967635691165924
0.26694026589393616,149,1949,
0.266714483499527,150,1962,
0.2663207948207855,151,1975,
0.26635703444480896,152,1988,
,153,1999,0.15316706895828247
0.26607537269592285,153,2001,
0.2659096419811249,154,2014,
0.26562032103538513,155,2027,
0.26566171646118164,156,2040,
,157,2049,0.2892344892024994
0.26516202092170715,157,2053,
0.26491639018058777,158,2066,
0.2650422155857086,159,2079,
0.2652953863143921,160,2092,
,161,2099,0.21785017848014832
0.2649678885936737,161,2105,
0.26505047082901,162,2118,
0.26499614119529724,163,2131,
0.2646155059337616,164,2144,
,165,2149,0.31184422969818115
0.2641955614089966,165,2157,
0.26402920484542847,166,2170,
0.264286607503891,167,2183,
0.2643521726131439,168,2196,
,169,2199,0.13444387912750244
0.2644548714160919,169,2209,
0.26359179615974426,170,2222,
0.26364511251449585,171,2235,
0.2632542848587036,172,2248,
,173,2249,0.20435276627540588
0.2629006803035736,173,2261,
0.26252198219299316,174,2274,
0.2632558345794678,175,2287,
,176,2299,0.10251940786838531
0.2630602717399597,176,2300,
0.2621525526046753,177,2313,
0.26260823011398315,178,2326,
0.26239487528800964,179,2339,
,180,2349,0.19504882395267487
0.262184739112854,180,2352,
0.2621910572052002,181,2365,
0.26247942447662354,182,2378,
0.26196038722991943,183,2391,
,184,2399,0.18957069516181946
0.261979877948761,184,2404,
0.2615889608860016,185,2417,
0.2614787817001343,186,2430,
0.26138582825660706,187,2443,
,188,2449,0.39379996061325073
0.2615685760974884,188,2456,
0.2612139582633972,189,2469,
0.26100483536720276,190,2482,
0.26062819361686707,191,2495,
,192,2499,0.21405674517154694
0.26094064116477966,192,2508,
0.2604335844516754,193,2521,
0.2605288624763489,194,2534,
0.2600918412208557,195,2547,
,196,2549,0.15724889934062958
0.2608633041381836,196,2560,
0.2607567310333252,197,2573,
0.2605973184108734,198,2586,
,199,2599,0.1466890573501587
0.2605134844779968,199,2599,
