val_loss,epoch,step,train_loss
0.7057310342788696,0,12,
0.7032372951507568,1,25,
0.7010000348091125,2,38,
,3,49,0.6994409561157227
0.6988770961761475,3,51,
0.6969518065452576,4,64,
0.6951238512992859,5,77,
0.693432629108429,6,90,
,7,99,0.6988052129745483
0.6918666362762451,7,103,
0.6902585029602051,8,116,
0.6886062622070312,9,129,
0.6871035695075989,10,142,
,11,149,0.6619887351989746
0.6855053901672363,11,155,
0.6840333342552185,12,168,
0.6823632717132568,13,181,
0.6807777881622314,14,194,
,15,199,0.6990938186645508
0.6793830394744873,15,207,
0.6778872013092041,16,220,
0.6764139533042908,17,233,
0.6749823093414307,18,246,
,19,249,0.6590021252632141
0.6734541058540344,19,259,
0.6719639301300049,20,272,
0.6704570055007935,21,285,
0.6689175963401794,22,298,
,23,299,0.6640647649765015
0.6674349308013916,23,311,
0.6658878922462463,24,324,
0.6641812920570374,25,337,
,26,349,0.6455779075622559
0.6625218391418457,26,350,
0.6608397960662842,27,363,
0.6591135263442993,28,376,
0.6573228240013123,29,389,
,30,399,0.682356595993042
0.6555265784263611,30,402,
0.6534322500228882,31,415,
0.6514658331871033,32,428,
0.6494781374931335,33,441,
,34,449,0.6346937417984009
0.647311270236969,34,454,
0.6451107859611511,35,467,
0.6428331732749939,36,480,
0.640743613243103,37,493,
,38,499,0.6224402189254761
0.6384118795394897,38,506,
0.6359504461288452,39,519,
0.6334692239761353,40,532,
0.6308729648590088,41,545,
,42,549,0.5986130833625793
0.6283912658691406,42,558,
0.6257021427154541,43,571,
0.6228980422019958,44,584,
0.620281457901001,45,597,
,46,599,0.595646858215332
0.617719829082489,46,610,
0.6146602034568787,47,623,
0.6116524934768677,48,636,
,49,649,0.6116175055503845
0.608654797077179,49,649,
0.6057061553001404,50,662,
0.6025683879852295,51,675,
0.5996647477149963,52,688,
,53,699,0.5871425867080688
0.5965513586997986,53,701,
0.593249499797821,54,714,
0.5897440314292908,55,727,
0.5865657329559326,56,740,
,57,749,0.5849431753158569
0.5833659172058105,57,753,
0.5797435641288757,58,766,
0.5762764811515808,59,779,
0.5729712843894958,60,792,
,61,799,0.5214637517929077
0.5697728991508484,61,805,
0.5664544105529785,62,818,
0.562768816947937,63,831,
0.5590649843215942,64,844,
,65,849,0.548324704170227
0.555618941783905,65,857,
0.5520634651184082,66,870,
0.5487629771232605,67,883,
0.5451949238777161,68,896,
,69,899,0.5224315524101257
0.54166579246521,69,909,
0.5384387969970703,70,922,
0.534763753414154,71,935,
0.5310884714126587,72,948,
,73,949,0.5399747490882874
0.5276620388031006,73,961,
0.5240991115570068,74,974,
0.5207587480545044,75,987,
,76,999,0.5348042249679565
0.5174875259399414,76,1000,
0.5141677260398865,77,1013,
0.5099422931671143,78,1026,
0.5060855746269226,79,1039,
,80,1049,0.4674323797225952
0.5023099780082703,80,1052,
0.49961182475090027,81,1065,
0.4957042634487152,82,1078,
0.4922676384449005,83,1091,
,84,1099,0.48865723609924316
0.4889601767063141,84,1104,
0.48534145951271057,85,1117,
0.48211410641670227,86,1130,
0.4786800742149353,87,1143,
,88,1149,0.442413866519928
0.47544538974761963,88,1156,
0.47214463353157043,89,1169,
0.4686889350414276,90,1182,
0.4656897783279419,91,1195,
,92,1199,0.4406188428401947
0.4620113670825958,92,1208,
0.4585894048213959,93,1221,
0.4551287889480591,94,1234,
0.4518975019454956,95,1247,
,96,1249,0.45129233598709106
0.44890308380126953,96,1260,
0.44538453221321106,97,1273,
0.4426330327987671,98,1286,
,99,1299,0.3830950856208801
0.4392576217651367,99,1299,
