val_loss,epoch,step,train_loss
,53,699,0.5533685088157654
0.5847975015640259,53,701,
0.5819494128227234,54,714,
,55,719,0.5313462615013123
0.5792111754417419,55,727,
,56,739,0.5436711311340332
0.5764774084091187,56,740,
0.5736721158027649,57,753,
,58,759,0.5726068615913391
0.5706912875175476,58,766,
,59,779,0.5729230046272278
0.567672610282898,59,779,
0.5647620558738708,60,792,
,61,799,0.5163847208023071
0.5616316199302673,61,805,
0.5586278438568115,62,818,
,63,819,0.5316576361656189
0.5555087924003601,63,831,
,64,839,0.5479001998901367
0.5525463223457336,64,844,
0.5491675734519958,65,857,
,66,859,0.5562845468521118
0.5459843277931213,66,870,
,67,879,0.5010688900947571
0.5426225066184998,67,883,
0.5394350290298462,68,896,
,69,899,0.5133199691772461
0.5362534523010254,69,909,
,70,919,0.4907226860523224
0.5328553915023804,70,922,
0.5296338796615601,71,935,
,72,939,0.5222707986831665
0.5262745022773743,72,948,
,73,959,0.4813719093799591
0.5229771137237549,73,961,
0.5194072723388672,74,974,
,75,979,0.4563024044036865
0.5161728262901306,75,987,
,76,999,0.522111177444458
0.5126242637634277,76,1000,
0.5091811418533325,77,1013,
,78,1019,0.5062522888183594
0.50584876537323,78,1026,
,79,1039,0.4823494851589203
0.5023527145385742,79,1039,
0.4988251030445099,80,1052,
,81,1059,0.4376828670501709
0.4954657256603241,81,1065,
0.49175789952278137,82,1078,
,83,1079,0.4369078576564789
0.48844584822654724,83,1091,
,84,1099,0.4479168653488159
0.4849330186843872,84,1104,
0.4813153147697449,85,1117,
,86,1119,0.43729686737060547
0.477655291557312,86,1130,
,87,1139,0.5077818632125854
0.474269300699234,87,1143,
0.4706655442714691,88,1156,
,89,1159,0.4254845976829529
0.46725186705589294,89,1169,
,90,1179,0.4433218538761139
0.4640204906463623,90,1182,
0.460651159286499,91,1195,
,92,1199,0.4017220139503479
0.4572409391403198,92,1208,
,93,1219,0.41396304965019226
0.45392271876335144,93,1221,
0.45060551166534424,94,1234,
,95,1239,0.4013712704181671
0.4472487270832062,95,1247,
,96,1259,0.3980330228805542
0.4435141086578369,96,1260,
0.4404144585132599,97,1273,
,98,1279,0.3648722171783447
0.4370652139186859,98,1286,
,99,1299,0.42411231994628906
0.4338621497154236,99,1299,
0.43061938881874084,100,1312,
,101,1319,0.37348923087120056
0.4274907410144806,101,1325,
0.424458384513855,102,1338,
,103,1339,0.3776822090148926
0.4212654232978821,103,1351,
,104,1359,0.3412514626979828
0.41835057735443115,104,1364,
0.415059357881546,105,1377,
,106,1379,0.412310928106308
0.41204702854156494,106,1390,
,107,1399,0.32659912109375
0.4092103838920593,107,1403,
0.4061036705970764,108,1416,
,109,1419,0.46654701232910156
0.4031725823879242,109,1429,
,110,1439,0.3530825972557068
0.4001601040363312,110,1442,
0.39729776978492737,111,1455,
,112,1459,0.35074570775032043
0.39448603987693787,112,1468,
,113,1479,0.4556353986263275
0.39157921075820923,113,1481,
0.3887827694416046,114,1494,
,115,1499,0.4004444181919098
0.3861652612686157,115,1507,
,116,1519,0.3192373514175415
0.38324233889579773,116,1520,
0.3805377185344696,117,1533,
,118,1539,0.3141914904117584
0.3779524266719818,118,1546,
,119,1559,0.3143359422683716
0.3752797842025757,119,1559,
0.3725956082344055,120,1572,
,121,1579,0.3764955997467041
0.3699169158935547,121,1585,
0.3675127327442169,122,1598,
,123,1599,0.3310632109642029
0.3649556040763855,123,1611,
,124,1619,0.3152817487716675
0.36227962374687195,124,1624,
0.359907865524292,125,1637,
,126,1639,0.386427104473114
0.35730406641960144,126,1650,
,127,1659,0.37101882696151733
0.35496655106544495,127,1663,
0.35264286398887634,128,1676,
,129,1679,0.32801494002342224
0.35029610991477966,129,1689,
,130,1699,0.2530228793621063
0.3479520380496979,130,1702,
0.3454192280769348,131,1715,
,132,1719,0.35573503375053406
0.34306222200393677,132,1728,
,133,1739,0.30331599712371826
0.34075817465782166,133,1741,
0.33836159110069275,134,1754,
,135,1759,0.31023210287094116
0.33623623847961426,135,1767,
,136,1779,0.30378901958465576
0.33389735221862793,136,1780,
0.3315682113170624,137,1793,
,138,1799,0.2576701045036316
0.3293435573577881,138,1806,
,139,1819,0.31603577733039856
0.32729572057724,139,1819,
0.3253900408744812,140,1832,
,141,1839,0.3174181282520294
0.3233676552772522,141,1845,
0.32136353850364685,142,1858,
,143,1859,0.29149410128593445
0.3193141222000122,143,1871,
,144,1879,0.2817213535308838
0.31720247864723206,144,1884,
0.3153418302536011,145,1897,
,146,1899,0.37229835987091064
0.31347471475601196,146,1910,
,147,1919,0.26786068081855774
0.31147894263267517,147,1923,
0.309726357460022,148,1936,
,149,1939,0.24261003732681274
0.3077385723590851,149,1949,
,150,1959,0.3119582533836365
0.30607056617736816,150,1962,
0.30446329712867737,151,1975,
,152,1979,0.24757854640483856
0.3024649918079376,152,1988,
,153,1999,0.22424086928367615
0.3007425367832184,153,2001,
0.2994888126850128,154,2014,
,155,2019,0.31394556164741516
0.29776841402053833,155,2027,
,156,2039,0.21270889043807983
0.29620128870010376,156,2040,
0.29428738355636597,157,2053,
,158,2059,0.1934586614370346
0.2926799952983856,158,2066,
,159,2079,0.2667495012283325
0.29095619916915894,159,2079,
0.28967440128326416,160,2092,
,161,2099,0.23623782396316528
0.2882516384124756,161,2105,
0.2867267429828644,162,2118,
,163,2119,0.29211747646331787
0.2851523458957672,163,2131,
,164,2139,0.24297495186328888
0.28362950682640076,164,2144,
0.28214192390441895,165,2157,
,166,2159,0.2561628222465515
0.28068530559539795,166,2170,
,167,2179,0.25132089853286743
0.279341459274292,167,2183,
0.27813681960105896,168,2196,
,169,2199,0.3131694495677948
0.2768016755580902,169,2209,
,170,2219,0.2007880061864853
0.27542465925216675,170,2222,
0.27414870262145996,171,2235,
,172,2239,0.1926688402891159
0.27295079827308655,172,2248,
,173,2259,0.2328336238861084
0.27154475450515747,173,2261,
0.2702191472053528,174,2274,
,175,2279,0.37023496627807617
0.26917144656181335,175,2287,
,176,2299,0.21943826973438263
0.26790758967399597,176,2300,
0.26674285531044006,177,2313,
,178,2319,0.26363810896873474
0.2653919756412506,178,2326,
,179,2339,0.1723068505525589
0.26418960094451904,179,2339,
0.26319360733032227,180,2352,
,181,2359,0.23907004296779633
0.2621285915374756,181,2365,
0.26108697056770325,182,2378,
,183,2379,0.28831517696380615
0.26024702191352844,183,2391,
,184,2399,0.22112317383289337
0.2590113878250122,184,2404,
0.2578989863395691,185,2417,
,186,2419,0.2554016411304474
0.257088303565979,186,2430,
,187,2439,0.21616967022418976
0.2561625838279724,187,2443,
0.25496944785118103,188,2456,
,189,2459,0.2267782837152481
0.25415271520614624,189,2469,
,190,2479,0.1766616255044937
0.25306543707847595,190,2482,
0.252167671918869,191,2495,
,192,2499,0.18132908642292023
0.2515113353729248,192,2508,
,193,2519,0.2523103952407837
0.2504172623157501,193,2521,
0.24933366477489471,194,2534,
,195,2539,0.2843147814273834
0.24861259758472443,195,2547,
,196,2559,0.15349902212619781
0.24777385592460632,196,2560,
0.2468717396259308,197,2573,
,198,2579,0.2178974449634552
0.2458631843328476,198,2586,
,199,2599,0.16582193970680237
0.24525153636932373,199,2599,
