epoch,metric,label
3,0.2617427706718445,train_loss
15,0.3125343322753906,train_loss
26,0.303350955247879,train_loss
38,0.3351663947105407,train_loss
49,0.2243162095546722,train_loss
61,0.4005664587020874,train_loss
73,0.1877528429031372,train_loss
84,0.2554788291454315,train_loss
96,0.2397703528404235,train_loss
107,0.3977916240692138,train_loss
119,0.2135569155216217,train_loss
130,0.2993323802947998,train_loss
142,0.1788979172706604,train_loss
153,0.1531670689582824,train_loss
165,0.3118442296981811,train_loss
176,0.1025194078683853,train_loss
188,0.3937999606132507,train_loss
199,0.1466890573501587,train_loss
0,0.3424426019191742,val_loss
1,0.3413808345794678,val_loss
2,0.3405362069606781,val_loss
3,0.3396603465080261,val_loss
4,0.3385779857635498,val_loss
5,0.3376415967941284,val_loss
6,0.3369754552841186,val_loss
7,0.3361484110355377,val_loss
8,0.335577517747879,val_loss
9,0.3344341516494751,val_loss
10,0.3337840735912323,val_loss
11,0.3329949676990509,val_loss
12,0.3322801291942596,val_loss
13,0.3309711217880249,val_loss
14,0.330010712146759,val_loss
15,0.3292494714260101,val_loss
16,0.3280971944332123,val_loss
17,0.327291876077652,val_loss
18,0.3264049589633941,val_loss
19,0.3259078562259674,val_loss
20,0.3249298930168152,val_loss
21,0.3241699635982513,val_loss
22,0.3237112760543823,val_loss
23,0.3229606747627258,val_loss
24,0.3221290707588196,val_loss
25,0.3212444186210632,val_loss
26,0.3202454447746277,val_loss
27,0.3193503320217132,val_loss
28,0.3187454044818878,val_loss
29,0.3177784979343414,val_loss
30,0.3175286948680877,val_loss
31,0.316828191280365,val_loss
32,0.3166224360466003,val_loss
33,0.3160507082939148,val_loss
34,0.3150450587272644,val_loss
35,0.3141830265522003,val_loss
36,0.3134970068931579,val_loss
37,0.3128353953361511,val_loss
38,0.3120785355567932,val_loss
39,0.3110049366950989,val_loss
40,0.3108097314834595,val_loss
41,0.3098708391189575,val_loss
42,0.3095589578151703,val_loss
43,0.3089709281921386,val_loss
44,0.3080895543098449,val_loss
45,0.3072665631771087,val_loss
46,0.306559145450592,val_loss
47,0.3057689964771271,val_loss
48,0.3051293194293976,val_loss
49,0.3046664297580719,val_loss
50,0.3041934072971344,val_loss
51,0.3036074638366699,val_loss
52,0.3031350374221802,val_loss
53,0.3024862110614776,val_loss
54,0.3022029995918274,val_loss
55,0.3013411462306976,val_loss
56,0.300729364156723,val_loss
57,0.2998588979244232,val_loss
58,0.2994047999382019,val_loss
59,0.2988445162773132,val_loss
60,0.2983847558498382,val_loss
61,0.2976301610469818,val_loss
62,0.2970757782459259,val_loss
63,0.2964597344398498,val_loss
64,0.2958666682243347,val_loss
65,0.2956172525882721,val_loss
66,0.2950536012649536,val_loss
67,0.2941503822803497,val_loss
68,0.293455570936203,val_loss
69,0.2933611571788788,val_loss
70,0.2928938865661621,val_loss
71,0.2921853959560394,val_loss
72,0.2913838326931,val_loss
73,0.2915415167808532,val_loss
74,0.2913940548896789,val_loss
75,0.2906244397163391,val_loss
76,0.2900711894035339,val_loss
77,0.2896663546562195,val_loss
78,0.2894564867019653,val_loss
79,0.2884010076522827,val_loss
80,0.2879877388477325,val_loss
81,0.2872227132320404,val_loss
82,0.2863450050354004,val_loss
83,0.2860929369926452,val_loss
84,0.2858448922634125,val_loss
85,0.2854514718055725,val_loss
86,0.284928947687149,val_loss
87,0.2842725813388824,val_loss
88,0.2838940918445587,val_loss
89,0.2835713326931,val_loss
90,0.2832434177398681,val_loss
91,0.2827136516571045,val_loss
92,0.2822442650794983,val_loss
93,0.2819252610206604,val_loss
94,0.2816626727581024,val_loss
95,0.2812977731227875,val_loss
96,0.2814131677150726,val_loss
97,0.2806123793125152,val_loss
98,0.2801223397254944,val_loss
99,0.2799938321113586,val_loss
100,0.2796638011932373,val_loss
101,0.2791841030120849,val_loss
102,0.2788627445697784,val_loss
103,0.2786343097686767,val_loss
104,0.278283417224884,val_loss
105,0.2781781554222107,val_loss
106,0.2779445350170135,val_loss
107,0.277370423078537,val_loss
108,0.2770489454269409,val_loss
109,0.2765730023384094,val_loss
110,0.2765281200408935,val_loss
111,0.2762403786182403,val_loss
112,0.2759396135807037,val_loss
113,0.2756773233413696,val_loss
114,0.2754128277301788,val_loss
115,0.2749897837638855,val_loss
116,0.2741442024707794,val_loss
117,0.2744873464107513,val_loss
118,0.2738687098026275,val_loss
119,0.2734940648078918,val_loss
120,0.2735379636287689,val_loss
121,0.2733660936355591,val_loss
122,0.2731775939464569,val_loss
123,0.2728052735328674,val_loss
124,0.2721939086914062,val_loss
125,0.2720293700695038,val_loss
126,0.2717336416244507,val_loss
127,0.2718833684921264,val_loss
128,0.27129927277565,val_loss
129,0.2706800103187561,val_loss
130,0.2704088389873504,val_loss
131,0.2702959179878235,val_loss
132,0.2703936696052551,val_loss
133,0.2700816094875335,val_loss
134,0.2696135342121124,val_loss
135,0.2693294286727905,val_loss
136,0.2693620026111603,val_loss
137,0.2688712179660797,val_loss
138,0.268789678812027,val_loss
139,0.268759161233902,val_loss
140,0.2684999704360962,val_loss
141,0.2688629925251007,val_loss
142,0.268509030342102,val_loss
143,0.2677964270114898,val_loss
144,0.2679787874221802,val_loss
145,0.2679910957813263,val_loss
146,0.2678171098232269,val_loss
147,0.2672018706798553,val_loss
148,0.2667160928249359,val_loss
149,0.2669402658939361,val_loss
150,0.266714483499527,val_loss
151,0.2663207948207855,val_loss
152,0.2663570344448089,val_loss
153,0.2660753726959228,val_loss
154,0.2659096419811249,val_loss
155,0.2656203210353851,val_loss
156,0.2656617164611816,val_loss
