epoch,metric,label
3,0.6985891461372375,train_loss
15,0.6803896427154541,train_loss
26,0.6746540069580078,train_loss
38,0.664375364780426,train_loss
49,0.6575964093208313,train_loss
61,0.6276276111602783,train_loss
73,0.6245225667953491,train_loss
84,0.6032249927520752,train_loss
96,0.6009315252304077,train_loss
107,0.4539860486984253,train_loss
119,0.5392299890518188,train_loss
130,0.491887092590332,train_loss
142,0.4279108643531799,train_loss
153,0.4582334160804748,train_loss
165,0.3588607013225555,train_loss
176,0.408959686756134,train_loss
188,0.3452797532081604,train_loss
199,0.2330429852008819,train_loss
0,0.7065816521644592,val_loss
1,0.7043598890304565,val_loss
2,0.7022703289985657,val_loss
3,0.700523853302002,val_loss
4,0.6990904808044434,val_loss
5,0.6980752348899841,val_loss
6,0.6970114707946777,val_loss
7,0.695976197719574,val_loss
8,0.6951208710670471,val_loss
9,0.694542407989502,val_loss
10,0.6940163373947144,val_loss
11,0.6934283971786499,val_loss
12,0.6930703520774841,val_loss
13,0.6926548480987549,val_loss
14,0.6923866271972656,val_loss
15,0.6919392943382263,val_loss
16,0.6910631656646729,val_loss
17,0.6903364658355713,val_loss
18,0.6896607279777527,val_loss
19,0.689272403717041,val_loss
20,0.6886746883392334,val_loss
21,0.6878044009208679,val_loss
22,0.6872329711914062,val_loss
23,0.6869376301765442,val_loss
24,0.6863844990730286,val_loss
25,0.6856392025947571,val_loss
26,0.6845678687095642,val_loss
27,0.6835390329360962,val_loss
28,0.6828349232673645,val_loss
29,0.6818227171897888,val_loss
30,0.681204080581665,val_loss
31,0.6802852749824524,val_loss
32,0.6793726086616516,val_loss
33,0.6786842346191406,val_loss
34,0.677531898021698,val_loss
35,0.6766043305397034,val_loss
36,0.6754027009010315,val_loss
37,0.6741965413093567,val_loss
38,0.6730230450630188,val_loss
39,0.6717862486839294,val_loss
40,0.6705210208892822,val_loss
41,0.6690918803215027,val_loss
42,0.6678903102874756,val_loss
43,0.6662492156028748,val_loss
44,0.6651822924613953,val_loss
45,0.6635684967041016,val_loss
46,0.6622616648674011,val_loss
47,0.6607469916343689,val_loss
48,0.6595011353492737,val_loss
49,0.6579723358154297,val_loss
50,0.656227707862854,val_loss
51,0.6546778678894043,val_loss
52,0.6531848907470703,val_loss
53,0.6514924764633179,val_loss
54,0.6499987840652466,val_loss
55,0.6478211879730225,val_loss
56,0.6461190581321716,val_loss
57,0.644408106803894,val_loss
58,0.6426023244857788,val_loss
59,0.6409751772880554,val_loss
60,0.6386517286300659,val_loss
61,0.6365808248519897,val_loss
62,0.634478747844696,val_loss
63,0.6328083872795105,val_loss
64,0.6306606531143188,val_loss
65,0.6288144588470459,val_loss
66,0.6269963979721069,val_loss
67,0.6252040863037109,val_loss
68,0.6231539249420166,val_loss
69,0.620547890663147,val_loss
70,0.6179202795028687,val_loss
71,0.615980863571167,val_loss
72,0.6139824390411377,val_loss
73,0.6115071773529053,val_loss
74,0.6090739965438843,val_loss
75,0.6071390509605408,val_loss
76,0.6048978567123413,val_loss
77,0.6026809811592102,val_loss
78,0.6000421643257141,val_loss
79,0.5978884696960449,val_loss
80,0.5954515337944031,val_loss
81,0.5930351614952087,val_loss
82,0.5905775427818298,val_loss
83,0.588125467300415,val_loss
84,0.5851536393165588,val_loss
85,0.5830096006393433,val_loss
86,0.5804033875465393,val_loss
87,0.5776370763778687,val_loss
88,0.5753036141395569,val_loss
89,0.5729290246963501,val_loss
90,0.5699710249900818,val_loss
91,0.5675424933433533,val_loss
92,0.5644410848617554,val_loss
93,0.5622421503067017,val_loss
94,0.5592707991600037,val_loss
95,0.5570886135101318,val_loss
96,0.5540117621421814,val_loss
97,0.550665020942688,val_loss
98,0.5485436916351318,val_loss
99,0.5455303192138672,val_loss
100,0.5424537658691406,val_loss
101,0.540152370929718,val_loss
102,0.537725031375885,val_loss
103,0.534654974937439,val_loss
104,0.5321956872940063,val_loss
105,0.5293940901756287,val_loss
106,0.5258976817131042,val_loss
107,0.5233149528503418,val_loss
108,0.520850419998169,val_loss
109,0.5181156992912292,val_loss
110,0.5155322551727295,val_loss
111,0.5120106339454651,val_loss
112,0.509330153465271,val_loss
113,0.5057223439216614,val_loss
114,0.5027763247489929,val_loss
115,0.5001558065414429,val_loss
116,0.4978099167346954,val_loss
117,0.4959606528282165,val_loss
118,0.4922428429126739,val_loss
119,0.4898595511913299,val_loss
120,0.4862929284572601,val_loss
121,0.4835026264190674,val_loss
122,0.4810977876186371,val_loss
123,0.4777741134166717,val_loss
124,0.4753073453903198,val_loss
125,0.4728826582431793,val_loss
126,0.4696916341781616,val_loss
127,0.4666374921798706,val_loss
128,0.4638050198554992,val_loss
129,0.4614523649215698,val_loss
130,0.4586853682994842,val_loss
131,0.4553932845592499,val_loss
132,0.4518855214118957,val_loss
133,0.4493888914585113,val_loss
134,0.4467557072639465,val_loss
135,0.4440000057220459,val_loss
136,0.4411541223526001,val_loss
137,0.4386551678180694,val_loss
138,0.4358622431755066,val_loss
139,0.4333891570568084,val_loss
140,0.4305607676506042,val_loss
141,0.4273487329483032,val_loss
142,0.4242585003376007,val_loss
143,0.4223077893257141,val_loss
144,0.4193486869335174,val_loss
145,0.4159554541110992,val_loss
146,0.4129685461521148,val_loss
147,0.4106482267379761,val_loss
148,0.4082230031490326,val_loss
149,0.4057910144329071,val_loss
150,0.4026775658130646,val_loss
151,0.399836391210556,val_loss
152,0.3968082368373871,val_loss
153,0.394266813993454,val_loss
154,0.3916806280612945,val_loss
155,0.3891375064849853,val_loss
156,0.3866091072559356,val_loss
